DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_153915,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9304,7157,2134,0,748,37,3504.969985,150.625996,3346.111912,0.000000,,6851.081897,,11.1633,492.8467,11.6561,11.6616,5.5419,0.0000,0.0000,0.0000,0.0000,10.8372,0.0000,0.8244,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_202817,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,6538,5419,1111,0,550,39,2562.503983,120.931998,1742.047954,0.000000,,4304.551938,,5.9284,192.8156,6.1212,6.1244,3.2576,0.0000,0.0000,0.0000,0.0000,5.7284,0.0000,0.3960,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_225407,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,11954,9793,2150,0,1151,48,4522.013974,245.685995,3371.199912,0.000000,,7893.213886,,11.3962,308.8351,11.7051,11.7111,6.1921,0.0000,0.0000,0.0000,0.0000,11.0858,0.0000,0.6253,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_022754,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,7103,5365,1726,0,595,34,2591.413988,121.029997,2706.367929,0.000000,,5297.781917,,8.8913,407.6676,9.2990,9.3033,4.3459,0.0000,0.0000,0.0000,0.0000,8.6375,0.0000,0.6658,-0.65,0.79,0.15
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181917,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,6193,4669,1516,0,633,30,2224.305991,128.379997,2377.087938,0.000000,,4601.393928,,7.7891,376.3779,8.1655,8.1693,3.8521,0.0000,0.0000,0.0000,0.0000,7.5556,0.0000,0.6137,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_153642,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,9158,7014,2134,0,735,39,3444.503987,147.979996,3346.111912,0.000000,,6790.615900,,11.1616,487.9237,11.6496,11.6550,5.5000,0.0000,0.0000,0.0000,0.0000,10.8370,0.0000,0.8181,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_015231,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,7756,5998,1744,0,921,38,2811.325990,198.057996,2734.591928,0.000000,,5545.917919,,9.0102,411.8253,9.4221,9.4267,4.6304,0.0000,0.0000,0.0000,0.0000,8.7319,0.0000,0.6947,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_223950,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,14982,11745,3224,0,1609,43,5554.541983,331.729993,5055.329868,0.000000,,10609.871850,,16.9101,636.0651,17.5462,17.5546,8.5654,0.0000,0.0000,0.0000,0.0000,16.4583,0.0000,1.0964,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_090431,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,9213,7267,1937,0,787,40,3547.501980,156.603996,3037.215921,0.000000,,6584.717901,,10.2903,463.8870,10.7542,10.7593,5.1468,0.0000,0.0000,0.0000,0.0000,9.9477,0.0000,0.8115,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_183609,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,3050,2574,463,0,344,30,1182.565990,68.305998,725.983981,0.000000,,1908.549971,,2.6870,280.2220,2.9673,2.9689,1.6625,0.0000,0.0000,0.0000,0.0000,2.4340,0.0000,0.5349,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_201629,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5655,4259,1387,0,628,33,2094.357999,126.909997,2174.815943,0.000000,,4269.173942,,7.2322,402.4643,7.6346,7.6382,3.6168,0.0000,0.0000,0.0000,0.0000,6.9867,0.0000,0.6516,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_180436,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4581,3579,990,0,607,31,1673.251996,134.455998,1552.319959,0.000000,,3225.571955,,5.2117,337.9207,5.5497,5.5523,2.6693,0.0000,0.0000,0.0000,0.0000,4.9943,0.0000,0.5581,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091221,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,10116,7908,2199,0,720,41,3866.785980,144.255996,3448.031910,0.000000,,7314.817890,,11.5512,472.4797,12.0237,12.0294,5.7491,0.0000,0.0000,0.0000,0.0000,11.2286,0.0000,0.8007,-0.74,0.79,0.05
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_055253,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,16723,13115,3599,0,1597,44,6144.697981,317.519992,5643.231852,0.000000,,11787.929833,,18.7472,629.8288,19.3771,19.3865,9.5599,0.0000,0.0000,0.0000,0.0000,18.2949,0.0000,1.0915,-0.73,0.78,0.06
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_004853,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,3908,3103,793,0,506,30,1500.673995,101.233998,1243.423967,0.000000,,2744.097963,,4.2336,328.8793,4.5625,4.5647,2.2009,0.0000,0.0000,0.0000,0.0000,4.0494,0.0000,0.5153,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192400,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,4633,3750,871,0,797,33,1721.369997,165.325996,1365.727964,0.000000,,3087.097961,,4.6621,341.8198,5.0039,5.0064,2.5573,0.0000,0.0000,0.0000,0.0000,4.4525,0.0000,0.5540,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_145205,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,9088,6946,2134,0,735,39,3423.629987,147.783996,3346.111912,0.000000,,6769.741900,,11.1595,484.6272,11.6442,11.6497,5.4860,0.0000,0.0000,0.0000,0.0000,10.8370,0.0000,0.8127,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_193517,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5655,4259,1387,0,628,33,2094.357999,126.909997,2174.815943,0.000000,,4269.173942,,7.2322,402.4643,7.6346,7.6382,3.6168,0.0000,0.0000,0.0000,0.0000,6.9867,0.0000,0.6516,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120804,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4744,3517,1217,0,528,30,1750.573999,113.189998,1908.255950,0.000000,,3658.829949,,6.3381,372.4114,6.7105,6.7136,3.0933,0.0000,0.0000,0.0000,0.0000,6.1088,0.0000,0.6048,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000940,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,4493,3449,1037,0,521,33,1654.239997,104.859997,1626.015957,0.000000,,3280.255954,,5.4434,334.3724,5.7778,5.7805,2.6790,0.0000,0.0000,0.0000,0.0000,5.2359,0.0000,0.5445,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_023725,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,7062,5869,1180,0,681,40,2760.071982,159.347998,1850.239952,0.000000,,4610.311934,,6.2959,204.3008,6.5002,6.5036,3.5100,0.0000,0.0000,0.0000,0.0000,6.0841,0.0000,0.4195,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_073126,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,4601,3815,773,0,613,41,1764.685989,133.671998,1212.063968,0.000000,,2976.749958,,4.3075,308.3415,4.6158,4.6184,2.5639,0.0000,0.0000,0.0000,0.0000,4.0433,0.0000,0.5751,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_193152,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,5590,4443,1133,0,771,32,2061.723996,167.089997,1776.543954,0.000000,,3838.267949,,5.9770,358.5463,6.3355,6.3387,3.1855,0.0000,0.0000,0.0000,0.0000,5.7324,0.0000,0.6063,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_153232,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,8978,7094,1874,0,784,41,3392.955984,157.191996,2938.431923,0.000000,,6331.387907,,9.8674,453.2977,10.3207,10.3257,5.0448,0.0000,0.0000,0.0000,0.0000,9.5545,0.0000,0.7712,-0.75,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_203815,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7342,5940,1389,0,684,37,2861.011978,147.587997,2177.951943,0.000000,,5038.963921,,7.5912,370.3071,7.9615,7.9655,4.0923,0.0000,0.0000,0.0000,0.0000,7.2181,0.0000,0.7474,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135039,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3085,2513,560,0,231,31,1240.581989,46.255999,878.079977,0.000000,,2118.661966,,3.1713,271.7024,3.4430,3.4448,1.8006,0.0000,0.0000,0.0000,0.0000,2.9429,0.0000,0.5020,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_211610,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,6575,5455,1111,0,555,39,2591.805981,122.009998,1742.047954,0.000000,,4333.853935,,5.9273,193.0646,6.1204,6.1236,3.2771,0.0000,0.0000,0.0000,0.0000,5.7284,0.0000,0.3952,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_202556,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,7353,5680,1659,0,807,35,2654.329991,162.777996,2601.311932,0.000000,,5255.641923,,8.5560,406.8493,8.9628,8.9672,4.3877,0.0000,0.0000,0.0000,0.0000,8.2943,0.0000,0.6729,-0.65,0.79,0.14
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_153737,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9229,7083,2134,0,740,39,3464.103987,148.763996,3346.111912,0.000000,,6810.215900,,11.1573,487.6007,11.6449,11.6504,5.5117,0.0000,0.0000,0.0000,0.0000,10.8377,0.0000,0.8127,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_190752,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2956,2634,313,0,547,34,1130.037995,120.147998,490.783987,0.000000,,1620.821982,,1.7243,107.2751,1.8316,1.8329,1.3214,0.0000,0.0000,0.0000,0.0000,1.6140,0.0000,0.2189,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_200417,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,4638,3755,871,0,736,34,1722.251997,146.901996,1365.727964,0.000000,,3087.979961,,4.6536,341.1065,4.9947,4.9972,2.5457,0.0000,0.0000,0.0000,0.0000,4.4524,0.0000,0.5448,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_132732,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,5435,4327,1094,0,757,33,1997.631996,164.149997,1715.391955,0.000000,,3713.023951,,5.7731,357.1003,6.1302,6.1333,3.0954,0.0000,0.0000,0.0000,0.0000,5.5321,0.0000,0.6012,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_105848,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,15862,12576,3274,0,1680,45,5886.761985,344.567992,5133.631866,0.000000,,11020.393851,,17.2309,616.0031,17.8469,17.8555,8.8639,0.0000,0.0000,0.0000,0.0000,16.7708,0.0000,1.0847,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_154529,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,10535,8130,2396,0,900,38,3898.047976,181.005996,3756.927902,0.000000,,7654.975878,,12.4261,486.8632,12.9130,12.9191,6.2133,0.0000,0.0000,0.0000,0.0000,12.0927,0.0000,0.8264,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_092758,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,12026,9267,2749,0,938,42,4492.515977,194.529996,4310.431887,0.000000,,8802.947864,,14.2832,530.2126,14.8134,14.8203,7.0505,0.0000,0.0000,0.0000,0.0000,13.9129,0.0000,0.9074,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_071218,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,6106,4603,1489,0,493,39,2321.815995,100.155998,2334.751939,0.000000,,4656.567934,,7.7580,409.2345,8.1672,8.1710,3.8009,0.0000,0.0000,0.0000,0.0000,7.5111,0.0000,0.6599,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_015601,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,3200,2833,358,0,548,36,1220.197995,120.343998,561.343985,0.000000,,1781.541980,,1.9575,110.8448,2.0684,2.0698,1.4352,0.0000,0.0000,0.0000,0.0000,1.8459,0.0000,0.2239,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115352,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,3417,2714,695,0,548,29,1259.593996,109.465997,1089.759971,0.000000,,2349.353968,,3.7171,313.8414,4.0309,4.0329,1.9451,0.0000,0.0000,0.0000,0.0000,3.5443,0.0000,0.4886,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_180758,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,4478,3476,990,0,492,29,1698.143995,105.643998,1552.319959,0.000000,,3250.463954,,5.2116,339.0738,5.5507,5.5533,2.6466,0.0000,0.0000,0.0000,0.0000,4.9951,0.0000,0.5582,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_212555,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7485,6084,1389,0,605,40,2930.003980,120.441997,2177.951943,0.000000,,5107.955923,,7.5805,375.4481,7.9560,7.9600,4.1141,0.0000,0.0000,0.0000,0.0000,7.2218,0.0000,0.7382,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_070042,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,5450,4258,1184,0,536,39,2011.645994,107.799997,1856.511951,0.000000,,3868.157945,,6.2117,355.7730,6.5675,6.5706,3.1463,0.0000,0.0000,0.0000,0.0000,5.9946,0.0000,0.5759,-0.70,0.79,0.09
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_175048,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,2656,2188,458,0,225,30,1119.355991,45.275999,718.143981,0.000000,,1837.499972,,2.6458,258.5385,2.9043,2.9059,1.5789,0.0000,0.0000,0.0000,0.0000,2.4186,0.0000,0.4872,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_015240,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,2965,2600,358,0,460,34,1110.731993,103.095998,561.343985,0.000000,,1672.075978,,1.9698,107.2946,2.0771,2.0784,1.3192,0.0000,0.0000,0.0000,0.0000,1.8458,0.0000,0.2326,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151100,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,6928,5840,1076,0,720,41,2677.751983,155.035997,1687.167956,0.000000,,4364.919939,,5.7615,204.2583,5.9658,5.9691,3.3462,0.0000,0.0000,0.0000,0.0000,5.5484,0.0000,0.4207,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_193839,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,5974,4563,1397,0,777,35,2219.111999,169.343997,2190.495943,0.000000,,4409.607942,,7.3069,402.1134,7.7090,7.7127,3.7176,0.0000,0.0000,0.0000,0.0000,7.0380,0.0000,0.6747,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_171836,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14266,11349,2907,0,1384,46,5329.631980,274.105993,4558.175881,0.000000,,9887.807861,,15.2940,571.0822,15.8651,15.8729,7.9964,0.0000,0.0000,0.0000,0.0000,14.8810,0.0000,0.9919,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_024333,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,7497,6012,1474,0,487,39,2967.047977,102.801998,2311.231940,0.000000,,5278.279917,,7.9894,377.2173,8.3666,8.3707,4.2141,0.0000,0.0000,0.0000,0.0000,7.6574,0.0000,0.7133,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_124335,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4585,3617,957,0,532,31,1662.569994,107.309997,1500.575961,0.000000,,3163.145955,,5.0447,347.3990,5.3921,5.3947,2.6165,0.0000,0.0000,0.0000,0.0000,4.8248,0.0000,0.5699,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_165642,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,12331,9944,2379,0,1150,43,4668.719976,226.673994,3730.271902,0.000000,,8398.991879,,12.7544,486.0210,13.2404,13.2471,6.8492,0.0000,0.0000,0.0000,0.0000,12.3230,0.0000,0.9241,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_031828,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,7008,5819,1180,0,740,39,2708.621987,158.661997,1850.239952,0.000000,,4558.861939,,6.2858,197.0884,6.4829,6.4863,3.5181,0.0000,0.0000,0.0000,0.0000,6.0840,0.0000,0.4023,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_121248,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,858,5810,4330,1473,0,670,28,2073.385992,135.631997,2309.663940,0.000000,,4383.049931,,7.5647,372.8433,7.9376,7.9413,3.6722,0.0000,0.0000,0.0000,0.0000,7.3334,0.0000,0.6079,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091014,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,10099,7892,2199,0,709,42,3841.991982,141.805997,3448.031910,0.000000,,7290.023892,,11.5548,476.2491,12.0311,12.0367,5.7477,0.0000,0.0000,0.0000,0.0000,11.2280,0.0000,0.8088,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_041936,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,13205,10669,2525,0,1308,43,4980.751982,263.815994,3959.199896,0.000000,,8939.951879,,13.5190,497.8455,14.0169,14.0239,7.2673,0.0000,0.0000,0.0000,0.0000,13.0744,0.0000,0.9495,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_042548,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,13905,11092,2803,0,1532,48,5202.427977,308.895993,4395.103885,0.000000,,9597.531862,,14.8126,567.7764,15.3803,15.3878,7.6980,0.0000,0.0000,0.0000,0.0000,14.4126,0.0000,0.9753,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_010853,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,6524,4925,1589,0,579,33,2409.035989,117.893997,2491.551935,0.000000,,4900.587924,,8.1760,388.6638,8.5646,8.5687,4.0442,0.0000,0.0000,0.0000,0.0000,7.9325,0.0000,0.6362,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_071934,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,3472,3018,447,0,518,38,1294.481992,114.463998,700.895982,0.000000,,1995.377974,,2.4374,121.5257,2.5590,2.5605,1.5632,0.0000,0.0000,0.0000,0.0000,2.3047,0.0000,0.2558,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_034209,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,9160,7138,2014,0,611,40,3486.741983,122.597997,3157.951917,0.000000,,6644.693901,,10.5778,447.9453,11.0257,11.0309,5.2327,0.0000,0.0000,0.0000,0.0000,10.2734,0.0000,0.7574,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115139,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,2662,2219,429,0,332,30,1105.145991,78.595999,672.671982,0.000000,,1777.817973,,2.5071,260.6108,2.7677,2.7693,1.5526,0.0000,0.0000,0.0000,0.0000,2.2458,0.0000,0.5234,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_035351,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9951,7655,2286,0,718,41,3802.889987,144.843997,3584.447906,0.000000,,7387.337893,,11.9668,509.2078,12.4761,12.4819,5.9305,0.0000,0.0000,0.0000,0.0000,11.6211,0.0000,0.8608,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_014422,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,6246,4754,1482,0,635,37,2334.457999,128.869997,2323.775939,0.000000,,4658.233938,,7.7294,401.3078,8.1308,8.1346,3.8842,0.0000,0.0000,0.0000,0.0000,7.4761,0.0000,0.6586,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_125105,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4639,3412,1217,0,408,30,1776.837998,83.691998,1908.255950,0.000000,,3685.093948,,6.3420,376.1328,6.7181,6.7212,3.0747,0.0000,0.0000,0.0000,0.0000,6.1104,0.0000,0.6108,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000607,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,4079,3277,793,0,626,33,1498.027995,124.753997,1243.423967,0.000000,,2741.451963,,4.2495,340.2149,4.5897,4.5920,2.2374,0.0000,0.0000,0.0000,0.0000,4.0495,0.0000,0.5425,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_064845,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3795,3138,645,0,338,40,1471.567990,67.325998,1011.359974,0.000000,,2482.927963,,3.6170,285.2146,3.9022,3.9043,2.0912,0.0000,0.0000,0.0000,0.0000,3.3837,0.0000,0.5206,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_211747,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,6871,5750,1111,0,701,42,2680.201984,150.821997,1742.047954,0.000000,,4422.249939,,5.9395,198.9281,6.1385,6.1418,3.3950,0.0000,0.0000,0.0000,0.0000,5.7285,0.0000,0.4133,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_164858,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,11933,9815,2109,0,1154,44,4519.269979,244.999995,3307.009914,0.000000,,7826.279893,,11.1797,310.3535,11.4900,11.4960,6.0806,0.0000,0.0000,0.0000,0.0000,10.8732,0.0000,0.6227,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_005253,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4846,3781,1055,0,474,33,1780.169995,95.745998,1654.239957,0.000000,,3434.409952,,5.5319,339.4305,5.8713,5.8741,2.8013,0.0000,0.0000,0.0000,0.0000,5.3285,0.0000,0.5457,-0.70,0.79,0.08
